"","version_season","full_name","age_during_show","race","poc","date_of_birth","date_of_death","occupation","gender","ethnicity","personality_type_binary","episode","days_survived","order","contestant_count","result","city","state","region","NE","South","West","Midwest"
"613","US34","Brad Culpepper",47,NA,"White",1969-05-08,NA,"Attorney/Retired NFL Player","Male","White","Extrovert",14,39,19,20,"Runner-up","Tampa","Florida","South",0,1,0,0
"614","US34","Ciera Eastin",27,NA,"White",1989-03-05,NA,"Cosmetology Student","Female","White","Introvert",1,3,1,20,"1st voted out","Salem","Oregon","West",0,0,1,0
"615","US34","Sarah Lacina",32,NA,"White",1984-07-09,NA,"Police Officer","Female","White","Extrovert",14,39,20,20,"Sole Survivor","Marion","Iowa","Midwest",0,0,0,1
"616","US34","Tony Vlachos",42,NA,"White",1973-09-10,NA,"Police Officer","Male","White","Extrovert",1,6,2,20,"2nd voted out","Jersey City","New Jersey","Northeast",1,0,0,0
"617","US34","Hali Ford",26,NA,"White",1989-07-20,NA,"Law Student","Female","White","Introvert",7,21,8,20,"8th voted out","Knoxville","Tennessee","South",0,1,0,0
"618","US34","Sierra Dawn Thomas",29,NA,"White",1986-12-18,NA,"Barrel Racer","Female","White","Introvert",10,32,12,20,"12th voted out","Roy","Utah","West",0,0,1,0
"619","US34","Caleb Reynolds",28,NA,"White",1987-11-27,NA,"Army Veteran","Male","White","Extrovert",2,9,3,20,"3rd voted out","Hopkinsville","Kentucky","South",0,1,0,0
"620","US34","Debbie Wanner",51,NA,"White",1965-11-21,NA,"Chemist","Female","White","Extrovert",8,26,10,20,"10th voted out","Reading","Pennsylvania","Northeast",1,0,0,0
"621","US34","Tai Trang",52,"Asian","POC",1964-03-23,NA,"Gardener","Male","Asian","Introvert",12,38,17,20,"16th voted out","San Francisco","California","West",0,0,1,0
"622","US34","Aubry Bracco",30,NA,"White",1985-11-14,NA,"Social Media Marketer;Marketing Director","Female","White","Introvert",12,37,16,20,"15th voted out","Cambridge","Massachusetts","Northeast",1,0,0,0
"623","US34","Michaela Bradshaw",25,"Black","POC",1990-12-01,NA,"Vacation Club Sales","Female","Black","Introvert",11,35,14,20,"14th voted out","Fort Worth","Texas","South",0,1,0,0
"624","US34","Zeke Smith",28,NA,"White",1988-01-25,NA,"Asset Manager","Male","White","Introvert",9,29,11,20,"11th voted out","Brooklyn","New York","Northeast",1,0,0,0
"625","US35","Katrina Radke",46,NA,"White",1970-12-17,NA,"Olympian","Female","White","Extrovert",1,3,1,18,"1st voted out","Excelsior","Minnesota","Midwest",0,0,0,1
"626","US35","Simone Nguyen",25,"Asian","POC",1991-05-31,NA,"Diversity Advocate","Female","Asian","Introvert",2,6,2,18,"2nd voted out","New York City","New York","Northeast",1,0,0,0
"627","US35","Patrick Bolton",24,NA,"White",1992-03-06,NA,"Small Business Owner","Male","White","Extrovert",3,8,3,18,"3rd voted out","Auburn","Alabama","South",0,1,0,0
"628","US35","Alan Ball",32,"Black","POC",1985-03-29,NA,"NFL Player","Male","Black","Introvert",4,11,4,18,"4th voted out","Houston","Texas","South",0,1,0,0
"629","US35","Roark Luskin",27,NA,"White",1989-11-30,NA,"Social Worker","Female","White","Extrovert",5,14,5,18,"5th voted out","Santa Monica","California","West",0,0,1,0
"630","US35","Alexandrea Elliott",24,"Black","POC",1992-11-13,NA,"Celebrity Assistant","Female","Black","Introvert",6,16,6,18,"6th voted out","Los Angeles","California","West",0,0,1,0
"631","US35","Jessica Johnston",29,NA,"White",1987-04-05,NA,"Nurse Practitioner","Female","White","Extrovert",7,19,7,18,"7th voted out","Louisville","Kentucky","South",0,1,0,0
"632","US35","Desiree Williams",27,"Black","POC",1989-06-14,NA,"Phyiscal Therapist","Female","Black","Extrovert",8,21,8,18,"8th voted out","Newport News","Virginia","South",0,1,0,0
"633","US35","Cole Medders",24,NA,"White",1992-09-18,NA,"Wilderness Therapy Guide","Male","White","Introvert",9,24,9,18,"9th voted out","Little Rock","Arkansas","South",0,1,0,0
"634","US35","John Hilsabeck",28,NA,"White",1988-06-22,NA,"Firefighter","Male","White","Introvert",10,27,10,18,"10th voted out","Los Angeles","California","West",0,0,1,0
"635","US35","Joe Mena",34,NA,"POC",1983-03-15,NA,"Probation Officer","Male",NA,"Extrovert",10,30,11,18,"11th voted out","Tolland","Connecticut","Northeast",1,0,0,0
"636","US35","Lauren Rimmer",35,NA,"White",1982-03-06,NA,"Fisherman","Female","White","Introvert",11,33,12,18,"12th voted out","Beaufort","North Carolina","South",0,1,0,0
"637","US35","Ashley Nolan",26,NA,"White",1990-09-17,NA,"Lifeguard","Female","White","Extrovert",12,36,13,18,"13th voted out","Satellite Beach","Florida","South",0,1,0,0
"638","US35","Mike Zahalsky",43,"White","White",1973-09-11,NA,"Urologist","Male","White","Extrovert",13,37,14,18,"14th voted out","Parkland","Florida","South",0,1,0,0
"639","US35","Devon Pinto",23,NA,"POC",1993-03-06,NA,"Surf Instructor","Male",NA,"Introvert",13,38,15,18,"Eliminated","Solana Beach","California","West",0,0,1,0
"640","US35","Ryan Ulrich",23,NA,"White",1993-09-08,NA,"Bellhop","Male","White","Extrovert",14,39,16,18,"2nd runner-up","North Arlington","New Jersey","Northeast",1,0,0,0
"641","US35","Chrissy Hofbeck",46,NA,"White",1971-03-09,NA,"Actuary","Female","White","Extrovert",14,39,17,18,"Runner-up","Lebanon Township","New Jersey","Northeast",1,0,0,0
"642","US35","Ben Driebergen",34,NA,"White",1983-01-01,NA,"Marine;Real Estate/Stay-at-home Dad","Male","White","Extrovert",14,39,18,18,"Sole Survivor","Boise","Idaho","West",0,0,1,0
"643","US36","Stephanie Gonzalez",26,NA,"POC",1991-04-22,NA,"Graphic Sales","Female",NA,"Extrovert",1,3,1,20,"1st voted out","Ocala","Florida","South",0,1,0,0
"644","US36","Jacob Derwin",22,"White","White",1995-06-01,NA,"Music Teacher","Male","White","Introvert",1,6,2,20,"2nd voted out","Brooklyn","New York","Northeast",1,0,0,0
"645","US36","Morgan Ricke",29,NA,"White",1987-08-07,NA,"Marine Animal Trainer","Female","White","Extrovert",2,9,3,20,"3rd voted out","Orlando","Florida","South",0,1,0,0
"646","US36","Brendan Shapiro",40,NA,"White",1976-06-17,NA,"Physical Education Teacher","Male","White","Extrovert",3,12,4,20,"4th voted out","Herndon","Virginia","South",0,1,0,0
"647","US36","Stephanie Johnson",34,NA,"White",1982-09-10,NA,"Yoga Instructor","Female","White","Extrovert",4,14,5,20,"5th voted out","Chicago","Illinois","Midwest",0,0,0,1
"648","US36","James Lim",24,"Asian","POC",1993-03-17,NA,"Business Analyst","Male","Asian","Introvert",5,17,6,20,"6th voted out","New York City","New York","Northeast",1,0,0,0
"649","US36","Bradley Kleihege",26,NA,"White",1990-09-14,NA,"Law Student","Male","White","Extrovert",6,19,7,20,"7th voted out","Los Angeles","California","West",0,0,1,0
"650","US36","Chris Noble",27,NA,"White",1989-12-04,NA,"Male Model","Male","White","Extrovert",7,22,8,20,"8th voted out","Brooklyn","New York","Northeast",1,0,0,0
"651","US36","Libby Vincek",24,NA,"White",1992-08-24,NA,"Social Media Strategist","Female","White","Extrovert",8,25,9,20,"9th voted out","Houston","Texas","South",0,1,0,0
"652","US36","Desiree Afuye",21,"Black","POC",1996-02-03,NA,"Student","Female","Black","Extrovert",9,27,10,20,"10th voted out","Brooklyn","New York","Northeast",1,0,0,0
"653","US36","Jenna Bowman",23,NA,"White",1993-11-10,NA,"Advertising Account Executive","Female","White","Introvert",10,29,11,20,"11th voted out","Venice Beach","California","West",0,0,1,0
"654","US36","Michael Yerger",18,NA,"White",1998-07-20,NA,"Real Estate Agent","Male","White","Introvert",10,29,12,20,"12th voted out","Los Angeles","California","West",0,0,1,0
"655","US36","Chelsea Townsend",25,NA,"White",1992-05-25,NA,"EMT/Pro Cheerleader","Female","White","Introvert",11,32,13,20,"13th voted out","Los Angeles","California","West",0,0,1,0
"656","US36","Kellyn Bechtold",30,NA,"White",1986-11-01,NA,"Career Counselor","Female","White","Extrovert",12,35,14,20,"14th voted out","Denver","Colorado","West",0,0,1,0
"657","US36","Sebastian Noel",22,NA,"White",1994-07-20,NA,"Fishing Guide","Male","White","Extrovert",13,36,15,20,"15th voted out","Satellite Beach","Florida","South",0,1,0,0
"658","US36","Donathan Hurley",25,NA,"White",1991-07-19,NA,"Caretaker","Male","White","Extrovert",13,37,16,20,"16th voted out","Kimper","Kentucky","South",0,1,0,0
"659","US36","Angela Perkins",42,NA,"White",1974-11-02,NA,"Army Veteran","Female","White","Introvert",13,38,17,20,"Eliminated","Cincinnati","Ohio","Midwest",0,0,0,1
"660","US36","Laurel Johnson",29,"Black","POC",1988-02-29,NA,"Financial Consultant","Female","Black","Introvert",14,39,18,20,"2nd runner-up","Minneapolis","Minnesota","Midwest",0,0,0,1
"661","US36","Domenick Abbate",38,NA,"White",1978-10-31,NA,"Construction Supervisor","Male","White","Extrovert",14,39,19,20,"Runner-up","Nesconset","New York","Northeast",1,0,0,0
"662","US36","Wendell Holland",33,"Black","POC",1984-03-08,NA,"Furniture Company Owner;Furniture Designer","Male","Black","Introvert",14,39,20,20,"Sole Survivor","Philadelphia","Pennsylvania","Northeast",1,0,0,0
"663","US37","Pat Cusack",41,NA,"White",1977-02-25,NA,"Maintenance Manager","Male","White","Extrovert",1,3,1,20,"Medically evacuated","Watervliet","New York","Northeast",1,0,0,0
"664","US37","Jessica Peet",19,NA,"White",1998-10-22,NA,"Waitress","Female","White","Extrovert",2,6,2,20,"1st voted out","Lakeland","Florida","South",0,1,0,0
"665","US37","Jeremy Crawford",40,"Black","POC",1978-04-26,NA,"Attorney","Male","Black","Extrovert",3,9,3,20,"2nd voted out","New York City","New York","Northeast",1,0,0,0
"666","US37","Bi Nguyen",28,"Asian","POC",1989-10-30,NA,"MMA Fighter","Female","Asian","Introvert",4,10,4,20,"Quit","Houston","Texas","South",0,1,0,0
"667","US37","Natalia Azoqa",26,"Asian","POC",1992-04-02,NA,"Industrial Engineer","Female","Asian","Extrovert",4,11,5,20,"3rd voted out","Irvine","California","West",0,0,1,0
"668","US37","Natalie Cole",57,"Black","POC",1961-02-26,NA,"Publishing CEO","Female","Black","Extrovert",5,15,6,20,"4th voted out","Los Angeles","California","West",0,0,1,0
"669","US37","Lyrsa Torres",36,NA,"POC",1981-09-12,NA,"Airline Agent","Female",NA,"Introvert",6,17,7,20,"5th voted out","Boston","Massachusetts","Northeast",1,0,0,0
"670","US37","Elizabeth Olson",31,NA,"White",1987-01-22,NA,"Kitchen Staff","Female","White","Extrovert",7,20,8,20,"6th voted out","Longview","Texas","South",0,1,0,0
"671","US37","John Hennigan",38,NA,"White",1979-10-03,NA,"Pro Wrestler","Male","White","Introvert",8,22,9,20,"7th voted out","Los Angeles","California","West",0,0,1,0
"672","US37","Dan Rengering",28,NA,"White",1990-04-07,NA,"S.W.A.T. Officer","Male","White","Extrovert",9,25,10,20,"8th voted out","Gainesville","Florida","South",0,1,0,0
"673","US37","Alec Merlino",24,NA,"White",1993-10-15,NA,"Bartender","Male","White","Extrovert",10,28,11,20,"9th voted out","San Clemente","California","West",0,0,1,0
"674","US37","Carl Boudreaux",41,"Black","POC",1976-10-29,NA,"Truck Driver","Male","Black","Introvert",10,30,12,20,"10th voted out","Houston","Texas","South",0,1,0,0
"675","US37","Gabby Pascuzzi",25,"Asian","POC",1993-03-23,NA,"Technical Writer","Female","Asian","Introvert",11,32,13,20,"11th voted out","Denver","Colorado","West",0,0,1,0
"676","US37","Christian Hubicki",32,NA,"White",1985-12-06,NA,"Robotics Scientist","Male","White","Extrovert",12,35,14,20,"12th voted out","Tallahassee","Florida","South",0,1,0,0
"677","US37","Davie Rickenbacker",30,"Black","POC",1987-09-14,NA,"Social Media Manager","Male","Black","Extrovert",13,36,15,20,"13th voted out","Atlanta","Georgia","South",0,1,0,0
"678","US37","Alison Raybould",28,NA,"White",1989-07-12,NA,"Physician","Female","White","Extrovert",13,37,16,20,"14th voted out","Chapel Hill","North Carolina","South",0,1,0,0
"679","US37","Kara Kay",30,NA,"White",1987-11-20,NA,"Realtor","Female","White","Extrovert",13,38,17,20,"Eliminated","San Diego","California","West",0,0,1,0
"680","US37","Angelina Keeley",28,NA,"POC",1989-07-06,NA,"Financial Consultant","Female",NA,"Extrovert",14,39,18,20,"2nd runner-up","San Clemente","California","West",0,0,1,0
"681","US37","Mike White",47,NA,"White",1970-06-28,NA,"Filmmaker","Male","White","Introvert",14,39,19,20,"Runner-up","Los Angeles","California","West",0,0,1,0
"682","US37","Nick Wilson",27,NA,"White",1990-06-11,NA,"Public Defender;Attorney","Male","White","Extrovert",14,39,20,20,"Sole Survivor","Williamsburg","Kentucky","South",0,1,0,0
"683","US38","Kelley Wentworth",32,NA,"White",1986-06-07,NA,"Marketing Manager","Female","White","Extrovert",9,27,11,18,"11th voted out","Seattle","Washington","West",0,0,1,0
"684","US38","Joe Anglim",29,NA,"White",1988-09-30,NA,"Jewelry Designer;Multimedia Artist","Male","White","Introvert",6,19,7,18,"7th voted out","Ogden","Utah","West",0,0,1,0
"685","US38","Aubry Bracco",32,NA,"White",1985-11-14,NA,"Social Media Marketer;Marketing Director","Female","White","Introvert",5,13,5,18,"5th voted out","Los Angeles","California","West",0,0,1,0
"686","US38","David Wright",44,NA,"White",1974-02-28,NA,"Television Writer","Male","White","Introvert",9,25,10,18,"10th voted out","Sherman Oaks","California","West",0,0,1,0
"687","US38","Reem Daly",46,NA,"White",1971-07-08,NA,"Sales Representative","Female","White","Extrovert",1,3,1,18,"1st voted out","Ashburn","Virginia","South",0,1,0,0
"688","US38","Keith Sowell",19,"Black","POC",1998-07-16,NA,"Pre-Med Student","Male","Black","Introvert",2,6,2,18,"2nd voted out","Durham","North Carolina","South",0,1,0,0
"689","US38","Chris Underwood",25,NA,"POC",1992-10-06,NA,"District Sales Manager","Male",NA,"Extrovert",3,8,3,18,"3rd voted out","Greenville","South Carolina","South",0,1,0,0
"690","US38","Chris Underwood",25,NA,"POC",1992-10-06,NA,"District Sales Manager","Male",NA,"Extrovert",14,39,20,18,"Sole Survivor","Greenville","South Carolina","South",0,1,0,0
"691","US38","Rick Devens",33,NA,"White",1984-04-05,NA,"Morning News Anchor","Male","White","Extrovert",4,11,4,18,"4th voted out","Macon","Georgia","South",0,1,0,0
"692","US38","Rick Devens",33,NA,"White",1984-04-05,NA,"Morning News Anchor","Male","White","Extrovert",13,38,17,18,"Eliminated","Macon","Georgia","South",0,1,0,0
"693","US38","Wendy Diaz",25,NA,"POC",1992-09-26,NA,"Small Business Owner","Female",NA,"Extrovert",5,16,6,18,"6th voted out","Bell","California","West",0,0,1,0
"694","US38","Eric Hafemann",34,NA,"White",1983-04-13,NA,"Firefighter","Male","White","Extrovert",7,22,8,18,"8th voted out","Livermore","California","West",0,0,1,0
"695","US38","Julia Carter",25,"Black","POC",1993-04-18,NA,"Medical Assistant","Female","Black","Extrovert",8,23,9,18,"9th voted out","Bethesda","Maryland","South",0,1,0,0
"696","US38","Dan DaSilva",38,NA,"White",1980-03-31,NA,"Law Student/Former Military","Male","White","Extrovert",10,29,12,18,"12th voted out","Los Angeles","California","West",0,0,1,0
"697","US38","Ron Clark",45,NA,"White",1971-10-24,NA,"Teacher","Male","White",NA,11,31,13,18,"13th voted out","Atlanta","Georgia","South",0,1,0,0
"698","US38","Aurora McCreary",32,NA,"White",1985-12-21,NA,"Divorce Lawyer","Female","White","Introvert",12,34,14,18,"14th voted out","Orlando","Florida","South",0,1,0,0
"699","US38","Victoria Baamonde",23,NA,"POC",1994-07-18,NA,"Waitress","Female",NA,"Introvert",13,36,15,18,"15th voted out","Bronx","New York","Northeast",1,0,0,0
"700","US38","Lauren O'Connell",21,NA,"White",1996-10-25,NA,"Student","Female","White","Extrovert",13,37,16,18,"16th voted out","Waco","Texas","South",0,1,0,0
"701","US38","Julie Rosenberg",46,"White","White",1971-10-09,NA,"Toymaker","Female","White","Extrovert",14,39,18,18,"2nd runner-up","New York City","New York","Northeast",1,0,0,0
"702","US38","Gavin Whitson",23,NA,"White",1994-07-20,NA,"YMCA Program Director","Male","White","Introvert",14,39,19,18,"Runner-up","Erwin","Tennessee","South",0,1,0,0
"703","US39","Ronnie Bardah",36,"Asian, Black","POC",1982-08-29,NA,"Professional Poker Player","Male","Asian, Black","Introvert",1,3,1,20,"1st voted out","Henderson","Nevada","Midwest",0,0,0,1
"704","US39","Molly Byman",27,NA,"White",1990-10-05,NA,"Law Student","Female","White","Introvert",2,6,2,20,"2nd voted out","Durham","North Carolina","South",0,1,0,0
"705","US39","Vince Moua",27,"Asian","POC",1991-04-09,NA,"Admissions Counselor","Male","Asian","Extrovert",3,8,3,20,"3rd voted out","Palo Alto","California","West",0,0,1,0
"706","US39","Chelsea Walker",27,NA,"White",1992-03-10,NA,"Digital Content Creator","Female","White","Extrovert",4,11,4,20,"4th voted out","Los Angeles","California","West",0,0,1,0
"707","US39","Tom Laidlaw",60,NA,"White",1958-04-15,NA,"Former NHL Player","Male","White","Extrovert",5,14,5,20,"5th voted out","Greenwich","Connecticut","Northeast",1,0,0,0
"708","US39","Jason Linden",32,"White","White",1986-08-04,NA,"Personal Injury Lawyer","Male","White","Extrovert",6,16,6,20,"6th voted out","New York City","New York","Northeast",1,0,0,0
"709","US39","Jack Nichting",23,NA,"White",1995-06-05,NA,"Graduate Student","Male","White","Extrovert",7,19,7,20,"7th voted out","Harrisonburg","Virginia","South",0,1,0,0
"710","US39","Kellee Kim",29,"Asian","POC",1989-10-17,NA,"MBA Student","Female","Asian","Introvert",8,22,8,20,"8th voted out","Philadelphia","Pennsylvania","Northeast",1,0,0,0
"711","US39","Jamal Shipman",33,"Black","POC",1985-05-09,NA,"College Administrator","Male","Black","Extrovert",8,24,9,20,"9th voted out","Providence","Rhode Island","Northeast",1,0,0,0
"712","US39","Aaron Meredith",36,"Black","POC",1982-12-16,NA,"Gym Owner","Male","Black","Extrovert",9,27,10,20,"10th voted out","Warwick","Rhode Island","Northeast",1,0,0,0
"713","US39","Missy Byrd",24,"Black","POC",1994-07-01,NA,"Air Force Veteran","Female","Black","Introvert",9,27,11,20,"11th voted out","Tacoma","Washington","West",0,0,1,0
"714","US39","Elizabeth Beisel",26,NA,"White",1992-08-18,NA,"Olympic Medalist","Female","White","Extrovert",10,30,12,20,"12th voted out","Saunderstown","Rhode Island","Northeast",1,0,0,0
"715","US39","Karishma Patel",37,"Asian","POC",1981-12-07,NA,"Personal Injury Lawyer","Female","Asian","Introvert",11,32,13,20,"13th voted out","Houston","Texas","South",0,1,0,0
"716","US39","Elaine Stott",41,NA,"White",1978-01-13,NA,"Factory Worker","Female","White","Extrovert",12,35,14,20,"14th voted out","Rockholds","Kentucky","South",0,1,0,0
"717","US39","Dan Spilo",48,NA,"White",1970-06-28,NA,"Talent Manager","Male","White","Extrovert",13,36,15,20,"Ejected","Los Angeles","California","West",0,0,1,0
"718","US39","Janet Carbin",59,NA,"White",1959-06-15,NA,"Chief Lifeguard","Female","White","Extrovert",13,37,16,20,"15th voted out","Palm Bay","Florida","South",0,1,0,0
"719","US39","Lauren Beck",28,"Black","POC",1989-11-16,NA,"Nanny","Female","Black","Extrovert",13,38,17,20,"Eliminated","Glendale","California","West",0,0,1,0
"720","US39","Noura Salman",36,"Asian","POC",1982-08-23,NA,"Entrepreneur","Female","Asian","Extrovert",14,39,18,20,"2nd runner-up","North Potomac","Maryland","South",0,1,0,0
"721","US39","Dean Kowalski",28,NA,"White",1990-04-12,NA,"Tech Sales","Male","White","Introvert",14,39,19,20,"Runner-up","New York City","New York","Northeast",1,0,0,0
"722","US39","Tommy Sheehan",26,NA,"White",1992-10-26,NA,"4th Grade Teacher","Male","White","Extrovert",14,39,20,20,"Sole Survivor","Long Beach","New York","Northeast",1,0,0,0
"723","US40","Amber Mariano",40,NA,"White",1978-08-11,NA,"Administrative Assistant;Director of Marketing and Communications","Female","White","Introvert",1,3,2,20,"2nd voted out","Pensacola","Florida","South",0,1,0,0
"724","US40","Ethan Zohn",45,"White","White",1973-11-12,NA,"Professional Soccer Player;Social Entrepreneur/Keynote Speaker","Male","White","Introvert",3,9,4,20,"4th voted out","Hillsborough","New Hampshire","Northeast",1,0,0,0
"725","US40","Rob Mariano",43,NA,"White",1975-12-25,NA,"Construction Worker","Male","White","Extrovert",5,14,6,20,"6th voted out","Pensacola","Florida","South",0,1,0,0
"726","US40","Sandra Diaz-Twine",44,NA,"POC",1974-07-30,NA,"Office Assistant;Case Manager","Female",NA,"Extrovert",6,16,8,20,"8th voted out","Riverview","Florida","South",0,1,0,0
"727","US40","Danni Boatwright",43,NA,"White",1975-07-13,NA,"Sports Radio Host;Owner of Sideline Chic","Female","White","Extrovert",2,6,3,20,"3rd voted out","Shawnee","Kansas","Midwest",0,0,0,1
"728","US40","Parvati Shallow",36,"White","White",1982-09-21,NA,"Boxer;Charity Organizer;Yoga Teacher/Life Coach/Speaker","Female","White","Extrovert",6,16,7,20,"7th voted out","Los Angeles","California","West",0,0,1,0
"729","US40","Yul Kwon",44,"Asian","POC",1975-02-14,NA,"Management Consultant;Product Management","Male","Asian","Introvert",7,18,9,20,"9th voted out","Los Altos","California","West",0,0,1,0
"730","US40","Tyson Apostol",39,NA,"White",1979-06-17,NA,"Former Professional Cyclist/Missionary;Shop Manager","Male","White","Extrovert",4,11,5,20,"5th voted out","Mesa","Arizona","West",0,0,1,0
"731","US40","Tyson Apostol",39,NA,"White",1979-06-17,NA,"Former Professional Cyclist/Missionary;Shop Manager","Male","White","Extrovert",10,25,12,20,"12th voted out","Mesa","Arizona","West",0,0,1,0
"732","US40","Sophie Clarke",29,NA,"White",1989-07-10,NA,"Medical Student;Healthcare Consultant","Female","White","Introvert",11,28,13,20,"13th voted out","Santa Monica","California","West",0,0,1,0
"733","US40","Kim Spradlin-Wolfe",36,NA,"White",1983-01-30,NA,"Bridal Shop Owner;Interior Designer","Female","White","Introvert",12,29,14,20,"14th voted out","San Antonio","Texas","South",0,1,0,0
"734","US40","Denise Stapley",48,NA,"White",1971-01-01,NA,"Sex Therapist","Female","White","Introvert",14,36,17,20,"17th voted out","Marion","Iowa","Midwest",0,0,0,1
"735","US40","Sarah Lacina",34,NA,"White",1984-07-09,NA,"Police Officer","Female","White","Extrovert",14,38,19,20,"Eliminated","Cedar Rapids","Iowa","Midwest",0,0,0,1
"736","US40","Tony Vlachos",45,NA,"White",1973-09-10,NA,"Police Officer","Male","White","Extrovert",15,39,22,20,"Sole Survivor","Allendale","New Jersey","Northeast",1,0,0,0
"737","US40","Jeremy Collins",41,"Black","POC",1978-04-16,NA,"Cambridge Firefighter","Male","Black","Extrovert",13,31,15,20,"15th voted out","Foxboro","Massachusetts","Northeast",1,0,0,0
"738","US40","Natalie Anderson",33,"Asian","POC",1986-04-11,NA,"Crossfit Coach/Physical Therapy Student;CrossFit Trainer","Female","Asian","Extrovert",1,2,1,20,"1st voted out","Edgewater","New Jersey","Northeast",1,0,0,0
"739","US40","Natalie Anderson",33,"Asian","POC",1986-04-11,NA,"Crossfit Coach/Physical Therapy Student;CrossFit Trainer","Female","Asian","Extrovert",15,39,21,20,"Runner-up","Edgewater","New Jersey","Northeast",1,0,0,0
"740","US40","Michele Fitzgerald",29,NA,"White",1990-05-05,NA,"Bartender;Business Development Manager","Female","White","Extrovert",15,39,20,20,"2nd runner-up","Hoboken","New Jersey","Northeast",1,0,0,0
"741","US40","Adam Klein",28,"White","White",1991-01-15,NA,"Homeless Shelter Manager;Keynote Speaker and Host","Male","White","Extrovert",9,23,11,20,"11th voted out","Los Angeles","California","West",0,0,1,0
"742","US40","Ben Driebergen",36,NA,"White",1983-01-01,NA,"Marine;Real Estate/Stay-at-home Dad","Male","White","Extrovert",14,37,18,20,"18th voted out","Boise","Idaho","West",0,0,1,0
"743","US40","Wendell Holland",35,"Black","POC",1984-03-08,NA,"Furniture Company Owner;Furniture Designer","Male","Black","Introvert",8,21,10,20,"10th voted out","Philadelphia","Pennsylvania","Northeast",1,0,0,0
"744","US40","Nick Wilson",28,NA,"White",1990-06-11,NA,"Public Defender;Attorney","Male","White","Extrovert",13,34,16,20,"16th voted out","Williamsburg","Kentucky","South",0,1,0,0
"745","US41","Eric Abraham",51,"Black","POC",1970-06-10,NA,"Cyber Security Analyst","Male","Black","Extrovert",1,3,1,18,"1st voted out","San Antonio","Texas","South",0,1,0,0
"746","US41","Sara Wilson",24,NA,"White",1997-06-28,NA,"Healthcare Consultant","Female","White","Introvert",1,3,2,18,"2nd voted out","Boston","Massachusetts","Northeast",1,0,0,0
"747","US41","Heather Aldret",52,NA,"White",1969-03-01,NA,"Stay-at-home Mom","Female","White","Introvert",13,25,15,18,"15th voted out","Charleston","South Carolina","South",0,1,0,0
"748","US41","Erika Casupanan",32,"Asian","POC",1989-07-20,NA,"Communications Manager","Female","Asian","Extrovert",13,26,18,18,"Sole Survivor","Toronta","Ontario","Midwest",0,0,0,1
"749","US41","Genie Chen",46,"Asian","POC",1975-03-04,NA,"Grocery Clerk","Female","Asian","Introvert",5,11,6,18,"6th voted out","Portland","Oregon","West",0,0,1,0
"750","US41","Ricard Foye",31,NA,"POC",1989-12-04,NA,"Flight Attendant","Male",NA,"Extrovert",13,24,14,18,"14th voted out","Sedro-Woolley","Washington","West",0,0,1,0
"751","US41","Xander Hastings",20,NA,"White",2000-08-11,NA,"App Developer","Male","White","Introvert",13,26,16,18,"2nd runner-up","Chicago","Illinois","Midwest",0,0,0,1
"752","US41","Evvie Jagoda",28,"White","White",1992-10-26,NA,"Ph.D. Student","Non-binary","White","Extrovert",9,17,10,18,"10th voted out","Arlington","Massachusetts","Northeast",1,0,0,0
"753","US41","Danny McCray",33,"Black","POC",1988-03-10,NA,"Ex-NFL Player","Male","Black","Introvert",12,23,13,18,"13th voted out","Frisco","Texas","South",0,1,0,0
"754","US41","Naseer Muttalif",37,"Asian","POC",1984-06-21,NA,"Sales Manager","Male","Asian","Extrovert",9,17,9,18,"9th voted out","Morgan Hill","California","West",0,0,1,0
"755","US41","Deshawn Radden",26,"Black","POC",1995-09-17,NA,"Medical Student","Male","Black","Extrovert",13,26,17,18,"Runner-up","Miami","Florida","South",0,1,0,0
"756","US41","Brad Reese",50,NA,"White",1971-07-21,NA,"Rancher","Male","White","Extrovert",3,7,4,18,"4th voted out","Shawnee","Wyoming","West",0,0,1,0
"757","US41","Jairus Robinson",20,"Black","POC",2001-03-18,NA,"College Student","Male","Black","Extrovert",4,9,5,18,"5th voted out","Oklahoma City","Oklahoma","South",0,1,0,0
"758","US41","Tiffany Seely",47,"White","White",1973-12-08,NA,"Teacher","Female","White","Extrovert",8,16,8,18,"8th voted out","Plainview","New York","Northeast",1,0,0,0
"759","US41","Sydney Segal",26,"White","White",1995-07-19,NA,"Law Student","Female","White","Extrovert",7,14,7,18,"7th voted out","Brooklyn","New York","Northeast",1,0,0,0
"760","US41","Shantel Smith",34,"Black","POC",1987-03-11,NA,"Pastor","Female","Black","Extrovert",10,19,11,18,"11th voted out","Washington","D.C.","Midwest",0,0,0,1
"761","US41","David Voce",35,NA,"White",1986-05-01,NA,"Neurosurgeon","Male","White","Extrovert",2,5,3,18,"3rd voted out","Chicago","Illinois","Midwest",0,0,0,1
"762","US41","Liana Wallace",20,"Black","POC",2000-10-25,NA,"College Student","Female","Black","Extrovert",11,21,12,18,"12th voted out","Washington","D.C.","Midwest",0,0,0,1
"763","US42","Chanelle Howell",28,"Black","POC",1992-08-22,NA,"Executive Recruiter","Female","Black","Extrovert",8,16,8,18,"7th voted out","New York City","New York","Northeast",1,0,0,0
"764","US42","Daniel Strunk",30,NA,"White",1991-03-26,NA,"Law Clerk","Male","White","Extrovert",5,11,6,18,"5th voted out","New Haven","Connecticut","Northeast",1,0,0,0
